host_unix_time_ns,lsl_timestamp_s,device_clock_us,value_raw,value_filtered,sequence,parser_mode,raw_line
1775177697932809447,31232.721117218,15865348,-190952.0,-51.9669149859692,1279,tagged_csv,"D,1279,15865348,-190952.00"
1775177697945286148,31232.733595539,15877848,-190960.0,-53.11149736258085,1280,tagged_csv,"D,1280,15877848,-190960.00"
1775177697957951834,31232.746260602,15890348,-190887.0,-48.856833652738715,1281,tagged_csv,"D,1281,15890348,-190887.00"
1775177697970394391,31232.758702037,15902848,-190860.0,-42.94584302036674,1282,tagged_csv,"D,1282,15902848,-190860.00"
1775177697983019071,31232.771326731,15915348,-190991.0,-47.00478015167755,1283,tagged_csv,"D,1283,15915348,-190991.00"
1775177697995474016,31232.783781476,15927848,-190910.0,-44.86968234876986,1284,tagged_csv,"D,1284,15927848,-190910.00"
1775177698007985853,31232.796293305,15940348,-190827.0,-36.845961362327216,1285,tagged_csv,"D,1285,15940348,-190827.00"
1775177698020518070,31232.808825731,15952848,-190969.0,-39.74704381322954,1286,tagged_csv,"D,1286,15952848,-190969.00"
1775177698033110763,31232.821418555,15965348,-190759.0,-27.144561480614357,1287,tagged_csv,"D,1287,15965348,-190759.00"
1775177698045669146,31232.833976838,15977848,-190885.0,-24.635182195022935,1288,tagged_csv,"D,1288,15977848,-190885.00"
1775177698058212655,31232.846520296,15990348,-190705.0,-9.200845905783353,1289,tagged_csv,"D,1289,15990348,-190705.00"
1775177698070608865,31232.858916314,16002848,-190926.0,-10.983777877961984,1290,tagged_csv,"D,1290,16002848,-190926.00"
1775177698083259947,31232.871567412,16015348,-190928.0,-12.782516854000278,1291,tagged_csv,"D,1291,16015348,-190928.00"
1775177698095686379,31232.883993991,16027848,-190861.0,-9.571296770853223,1292,tagged_csv,"D,1292,16027848,-190861.00"
1775177698108286278,31232.896594221,16040348,-190935.0,-11.982636886968976,1293,tagged_csv,"D,1293,16040348,-190935.00"
1775177698120970571,31232.909278931,16052848,-190913.0,-12.616330837161513,1294,tagged_csv,"D,1294,16052848,-190913.00"
1775177698133398636,31232.921706754,16065348,-190905.0,-12.601520393916871,1295,tagged_csv,"D,1295,16065348,-190905.00"
1775177698145948769,31232.934256854,16077848,-191077.0,-25.131268655793974,1296,tagged_csv,"D,1296,16077848,-191077.00"
1775177698158533085,31232.946840981,16090348,-190978.0,-29.539364093914628,1297,tagged_csv,"D,1297,16090348,-190978.00"
1775177698171066513,31232.959374269,16102848,-190863.0,-25.25210147188045,1298,tagged_csv,"D,1298,16102848,-190863.00"
1775177698183635737,31232.971943727,16115348,-191025.0,-33.07396163616795,1299,tagged_csv,"D,1299,16115348,-191025.00"
1775177698196122468,31232.984430421,16127848,-190896.0,-30.93238456264953,1300,tagged_csv,"D,1300,16127848,-190896.00"
1775177698208673959,31232.996981711,16140348,-191017.0,-37.758039575157454,1301,tagged_csv,"D,1301,16140348,-191017.00"
1775177698221165831,31233.009473794,16152848,-190894.0,-35.1297245566966,1302,tagged_csv,"D,1302,16152848,-190894.00"
1775177698233782239,31233.022090302,16165348,-191077.0,-46.018957567663165,1303,tagged_csv,"D,1303,16165348,-191077.00"
1775177698246378384,31233.034686365,16177848,-191009.0,-51.163436627044575,1304,tagged_csv,"D,1304,16177848,-191009.00"
1775177698258797405,31233.047109045,16190348,-191032.0,-57.60816377561423,1305,tagged_csv,"D,1305,16190348,-191032.00"
1775177698271368115,31233.059677509,16202848,-190866.0,-51.4953784486861,1306,tagged_csv,"D,1306,16202848,-190866.00"
1775177698283858039,31233.072171266,16215348,-190981.0,-54.20208756404463,1307,tagged_csv,"D,1307,16215348,-190981.00"
1775177698296503805,31233.084815782,16227848,-190828.0,-45.570155164721655,1308,tagged_csv,"D,1308,16227848,-190828.00"
1775177698309067689,31233.097376858,16240348,-191038.0,-52.85911094819312,1309,tagged_csv,"D,1309,16240348,-191038.00"
1775177698321504295,31233.109812089,16252848,-191034.0,-59.32599924702663,1310,tagged_csv,"D,1310,16252848,-191034.00"
1775177698334047535,31233.122355370,16265348,-190957.0,-59.71478641493013,1311,tagged_csv,"D,1311,16265348,-190957.00"
1775177698346602121,31233.134910045,16277848,-190913.0,-56.871159592294134,1312,tagged_csv,"D,1312,16277848,-190913.00"
1775177698359078093,31233.147387116,16290348,-190861.0,-50.447940748301335,1313,tagged_csv,"D,1313,16290348,-190861.00"
1775177698371648954,31233.159957719,16302848,-190870.0,-45.147848521446576,1314,tagged_csv,"D,1314,16302848,-190870.00"
1775177698384277122,31233.172585614,16315348,-190978.0,-48.09832646360155,1315,tagged_csv,"D,1315,16315348,-190978.00"
1775177698396659561,31233.184967926,16327848,-190865.0,-42.60523180497694,1316,tagged_csv,"D,1316,16327848,-190865.00"
1775177698409277149,31233.197585997,16340348,-190739.0,-28.33676319188089,1317,tagged_csv,"D,1317,16340348,-190739.00"
1775177698421801845,31233.210111321,16352848,-190939.0,-29.671433116018306,1318,tagged_csv,"D,1318,16352848,-190939.00"
1775177698434500455,31233.222812865,16365348,-190837.0,-23.48121997655835,1319,tagged_csv,"D,1319,16365348,-190837.00"
1775177698446944101,31233.235255666,16377848,-190954.0,-26.26178062611143,1320,tagged_csv,"D,1320,16377848,-190954.00"
1775177698459452078,31233.247764895,16390348,-190777.0,-15.950629684724845,1321,tagged_csv,"D,1321,16390348,-190777.00"
1775177698472119561,31233.260430843,16402848,-190916.0,-16.51239246869227,1322,tagged_csv,"D,1322,16402848,-190916.00"
1775177698484550837,31233.272862894,16415348,-190974.0,-21.256836812914116,1323,tagged_csv,"D,1323,16415348,-190974.00"
1775177698497041781,31233.285354766,16427848,-190905.0,-20.63117332512047,1324,tagged_csv,"D,1324,16427848,-190905.00"
1775177698509585441,31233.297895600,16440348,-190942.0,-22.745429732021876,1325,tagged_csv,"D,1325,16440348,-190942.00"
1775177698522073086,31233.310384740,16452848,-190986.0,-27.909827227093047,1326,tagged_csv,"D,1326,16452848,-190986.00"
1775177698534745697,31233.323058323,16465348,-190859.0,-23.44994627768756,1327,tagged_csv,"D,1327,16465348,-190859.00"
1775177698547310583,31233.335623096,16477848,-190841.0,-18.004066992987646,1328,tagged_csv,"D,1328,16477848,-190841.00"
1775177698559731128,31233.348051328,16490348,-191005.0,-24.89732256165007,1329,tagged_csv,"D,1329,16490348,-191005.00"
1775177698572361228,31233.360673785,16502848,-190909.0,-24.297839083941653,1330,tagged_csv,"D,1330,16502848,-190909.00"
1775177698584916872,31233.373232296,16515348,-191023.0,-32.04354810502264,1331,tagged_csv,"D,1331,16515348,-191023.00"
1775177698597496457,31233.385805731,16527848,-190923.0,-31.943159958696924,1332,tagged_csv,"D,1332,16527848,-190923.00"
1775177698609938092,31233.398247203,16540348,-191087.0,-43.79264529043576,1333,tagged_csv,"D,1333,16540348,-191087.00"
1775177698622515409,31233.410823624,16552848,-190878.0,-39.55975911032874,1334,tagged_csv,"D,1334,16552848,-190878.00"
1775177698634890702,31233.423200082,16565348,-190953.0,-41.09665187986684,1335,tagged_csv,"D,1335,16565348,-190953.00"
1775177698647364151,31233.435671917,16577848,-190943.0,-41.79342226771405,1336,tagged_csv,"D,1336,16577848,-190943.00"
1775177698660018995,31233.448326819,16590348,-190965.0,-44.041504638502374,1337,tagged_csv,"D,1337,16590348,-190965.00"
1775177698672629476,31233.460937238,16602848,-190826.0,-36.003830025932984,1338,tagged_csv,"D,1338,16602848,-190826.00"
1775177698685103144,31233.473410896,16615348,-190988.0,-40.34838510261034,1339,tagged_csv,"D,1339,16615348,-190988.00"
1775177698697664334,31233.485971817,16627848,-190819.0,-32.069901777780615,1340,tagged_csv,"D,1340,16627848,-190819.00"
1775177698710268653,31233.498576378,16640348,-190816.0,-24.175800285302103,1341,tagged_csv,"D,1341,16640348,-190816.00"
1775177698722825442,31233.511133104,16652848,-190890.0,-22.245268790982664,1342,tagged_csv,"D,1342,16652848,-190890.00"
1775177698735332915,31233.523640414,16665348,-190802.0,-14.047114955319557,1343,tagged_csv,"D,1343,16665348,-190802.00"
1775177698747847422,31233.536155108,16677848,-191063.0,-25.452107188961236,1344,tagged_csv,"D,1344,16677848,-191063.00"
1775177698760375778,31233.548683305,16690348,-190957.0,-28.307608353556134,1345,tagged_csv,"D,1345,16690348,-190957.00"
1775177698772998336,31233.561310288,16702848,-190947.0,-30.226965404493967,1346,tagged_csv,"D,1346,16702848,-190947.00"
1775177698785428912,31233.573736511,16715348,-190896.0,-28.29270804024418,1347,tagged_csv,"D,1347,16715348,-190896.00"
1775177698797984481,31233.586292269,16727848,-190855.0,-23.513663487508893,1348,tagged_csv,"D,1348,16727848,-190855.00"
1775177698810573243,31233.598880998,16740348,-190712.0,-8.669298869004706,1349,tagged_csv,"D,1349,16740348,-190712.00"
1775177698823063227,31233.611370993,16752848,-190872.0,-6.557189543382265,1350,tagged_csv,"D,1350,16752848,-190872.00"
1775177698835541485,31233.623849037,16765348,-190899.0,-6.554742615611758,1351,tagged_csv,"D,1351,16765348,-190899.00"
1775177698848181182,31233.636488898,16777848,-191078.0,-19.596891036635498,1352,tagged_csv,"D,1352,16777848,-191078.00"
1775177698860707074,31233.649014796,16790348,-190984.0,-24.84417592990212,1353,tagged_csv,"D,1353,16790348,-190984.00"
1775177698873228820,31233.661536310,16802848,-190880.0,-22.136018139339285,1354,tagged_csv,"D,1354,16802848,-190880.00"
1775177698885832158,31233.674139857,16815348,-191022.0,-29.96558177875704,1355,tagged_csv,"D,1355,16815348,-191022.00"
1775177698898322434,31233.686629944,16827848,-191012.0,-36.49678755280911,1356,tagged_csv,"D,1356,16827848,-191012.00"
1775177698910880119,31233.699187811,16840348,-190951.0,-38.11033667816082,1357,tagged_csv,"D,1357,16840348,-190951.00"
1775177698923454966,31233.711762679,16852848,-190927.0,-37.85869416789501,1358,tagged_csv,"D,1358,16852848,-190927.00"
1775177698935942758,31233.724250278,16865348,-190998.0,-42.795632396038854,1359,tagged_csv,"D,1359,16865348,-190998.00"
1775177698948394585,31233.736704315,16877848,-191036.0,-50.140239548287354,1360,tagged_csv,"D,1360,16877848,-191036.00"
1775177698961107450,31233.749421705,16890348,-191222.0,-70.49462300157757,1361,tagged_csv,"D,1361,16890348,-191222.00"
1775177698973625770,31233.761941480,16902848,-190908.0,-66.50115070492029,1362,tagged_csv,"D,1362,16902848,-190908.00"
1775177698986018203,31233.774331639,16915348,-191046.0,-72.84771506401012,1363,tagged_csv,"D,1363,16915348,-191046.00"
1775177698998726830,31233.787039199,16927848,-190939.0,-70.9403251298645,1364,tagged_csv,"D,1364,16927848,-190939.00"
1775177699011308732,31233.799624972,16940348,-190891.0,-65.67644795775414,1365,tagged_csv,"D,1365,16940348,-190891.00"
1775177699023834047,31233.812145558,16952848,-190911.0,-62.25229913229123,1366,tagged_csv,"D,1366,16952848,-190911.00"
1775177699036254119,31233.824566756,16965348,-190909.0,-58.93185754647129,1367,tagged_csv,"D,1367,16965348,-190909.00"
1775177699048801327,31233.837113765,16977848,-190955.0,-59.20295552670723,1368,tagged_csv,"D,1368,16977848,-190955.00"
1775177699061366801,31233.849679351,16990348,-190971.0,-60.61944012794993,1369,tagged_csv,"D,1369,16990348,-190971.00"
1775177699073857724,31233.862169153,17002848,-190942.0,-59.820980896707624,1370,tagged_csv,"D,1370,17002848,-190942.00"
1775177699086382206,31233.874693867,17015348,-190913.0,-56.96887116605649,1371,tagged_csv,"D,1371,17015348,-190913.00"
1775177699098927583,31233.887241744,17027848,-191165.0,-72.6752212982683,1372,tagged_csv,"D,1372,17027848,-191165.00"
1775177699111414721,31233.899725428,17040348,-191045.0,-78.49936619887012,1373,tagged_csv,"D,1373,17040348,-191045.00"
1775177699124047288,31233.912362392,17052848,-191130.0,-90.08913701688289,1374,tagged_csv,"D,1374,17052848,-191130.00"
1775177699136498171,31233.924809731,17065348,-190817.0,-78.04211612857762,1375,tagged_csv,"D,1375,17065348,-190817.00"
1775177699149050501,31233.937361668,17077848,-190952.0,-76.70313386703492,1376,tagged_csv,"D,1376,17077848,-190952.00"
1775177699161573814,31233.949883242,17090348,-190929.0,-73.78678530975594,1377,tagged_csv,"D,1377,17090348,-190929.00"
1775177699174198206,31233.962509397,17102848,-191010.0,-76.98126780733583,1378,tagged_csv,"D,1378,17102848,-191010.00"
1775177699186755123,31233.975066592,17115348,-190958.0,-76.15646010101773,1379,tagged_csv,"D,1379,17115348,-190958.00"
1775177699199150464,31233.987461303,17127848,-190873.0,-69.20197220769478,1380,tagged_csv,"D,1380,17127848,-190873.00"
1775177699211754477,31234.000063940,17140348,-190878.0,-63.11801618471509,1381,tagged_csv,"D,1381,17140348,-190878.00"
1775177699224236710,31234.012544371,17152848,-191194.0,-80.48837716403068,1382,tagged_csv,"D,1382,17152848,-191194.00"
1775177699236829268,31234.025136861,17165348,-190958.0,-79.40817997592967,1383,tagged_csv,"D,1383,17165348,-190958.00"
1775177699249413766,31234.037721516,17177848,-190962.0,-78.69792532318388,1384,tagged_csv,"D,1384,17177848,-190962.00"
1775177699261947461,31234.050255169,17190348,-191104.0,-88.37990378082031,1385,tagged_csv,"D,1385,17190348,-191104.00"
1775177699274454910,31234.062764243,17202848,-190809.0,-75.8747860667936,1386,tagged_csv,"D,1386,17202848,-190809.00"
1775177699287160530,31234.075474767,17215348,-190986.0,-77.16952712033526,1387,tagged_csv,"D,1387,17215348,-190986.00"
1775177699299431126,31234.087740001,17227848,-190946.0,-75.45716419033124,1388,tagged_csv,"D,1388,17227848,-190946.00"
1775177699312240583,31234.100550105,17240348,-191000.0,-77.80180377990473,1389,tagged_csv,"D,1389,17240348,-191000.00"
1775177699324655657,31234.112963948,17252848,-190916.0,-73.85878293029964,1390,tagged_csv,"D,1390,17252848,-190916.00"
1775177699337233114,31234.125540887,17265348,-191056.0,-80.39776585064828,1391,tagged_csv,"D,1391,17265348,-191056.00"
1775177699349723850,31234.138031514,17277848,-190968.0,-80.05237209520419,1392,tagged_csv,"D,1392,17277848,-190968.00"
1775177699362294814,31234.150602471,17290348,-191062.0,-86.57725775439758,1393,tagged_csv,"D,1393,17290348,-191062.00"
1775177699374812315,31234.163119845,17302848,-190932.0,-83.16033200983657,1394,tagged_csv,"D,1394,17302848,-190932.00"
1775177699387366727,31234.175674370,17315348,-191025.0,-86.76453568981378,1395,tagged_csv,"D,1395,17315348,-191025.00"
1775177699399951047,31234.188258760,17327848,-190985.0,-87.1934591466561,1396,tagged_csv,"D,1396,17327848,-190985.00"
1775177699412358692,31234.200666302,17340348,-190903.0,-81.61986659871764,1397,tagged_csv,"D,1397,17340348,-190903.00"
1775177699424976983,31234.213284666,17352848,-191007.0,-84.02547862351639,1398,tagged_csv,"D,1398,17352848,-191007.00"
1775177699437487695,31234.225795203,17365348,-190835.0,-73.73078554178937,1399,tagged_csv,"D,1399,17365348,-190835.00"
1775177699450054433,31234.238362079,17377848,-190840.0,-64.54985976600437,1400,tagged_csv,"D,1400,17377848,-190840.00"
1775177699462555395,31234.250862978,17390348,-190958.0,-64.6303134970658,1401,tagged_csv,"D,1401,17390348,-190958.00"
1775177699475079884,31234.263387449,17402848,-190966.0,-65.28747260331875,1402,tagged_csv,"D,1402,17402848,-190966.00"
1775177699487657963,31234.275965804,17415348,-190687.0,-45.57985557283973,1403,tagged_csv,"D,1403,17415348,-190687.00"
1775177699500176709,31234.288484398,17427848,-190966.0,-47.62427868539817,1404,tagged_csv,"D,1404,17427848,-190966.00"
1775177699512731581,31234.301039138,17440348,-190941.0,-47.699313193006674,1405,tagged_csv,"D,1405,17440348,-190941.00"
1775177699525228354,31234.313535948,17452848,-191023.0,-53.7401652308763,1406,tagged_csv,"D,1406,17452848,-191023.00"
1775177699537762711,31234.326070217,17465348,-190797.0,-42.88368475835887,1407,tagged_csv,"D,1407,17465348,-190797.00"
1775177699550267287,31234.338575481,17477848,-190993.0,-47.09059808816528,1408,tagged_csv,"D,1408,17477848,-190993.00"
1775177699562945167,31234.351255793,17490348,-190930.0,-46.403469909506384,1409,tagged_csv,"D,1409,17490348,-190930.00"
1775177699575446642,31234.363757216,17502848,-190855.0,-40.304840721713845,1410,tagged_csv,"D,1410,17502848,-190855.00"
1775177699588137301,31234.376450211,17515348,-190920.0,-39.383649764582515,1411,tagged_csv,"D,1411,17515348,-190920.00"
1775177699600563296,31234.388873947,17527848,-190970.0,-42.17056575443712,1412,tagged_csv,"D,1412,17527848,-190970.00"
1775177699612989968,31234.401297742,17540348,-190810.0,-33.10325597474002,1413,tagged_csv,"D,1413,17540348,-190810.00"
1775177699625575883,31234.413885012,17552848,-190946.0,-34.599821254989365,1414,tagged_csv,"D,1414,17552848,-190946.00"
1775177699638214287,31234.426527612,17565348,-190985.0,-38.82740566905704,1415,tagged_csv,"D,1415,17565348,-190985.00"
1775177699650804352,31234.439119530,17577848,-190884.0,-35.3922640265082,1416,tagged_csv,"D,1416,17577848,-190884.00"
1775177699663152985,31234.451460984,17590348,-191104.0,-48.22778269951232,1417,tagged_csv,"D,1417,17590348,-191104.00"
1775177699675761980,31234.464073270,17602848,-190903.0,-45.49169046946918,1418,tagged_csv,"D,1418,17602848,-190903.00"
1775177699688309185,31234.476620446,17615348,-190975.0,-48.19791837333469,1419,tagged_csv,"D,1419,17615348,-190975.00"
1775177699700842509,31234.489151894,17627848,-190887.0,-44.29887276527006,1420,tagged_csv,"D,1420,17627848,-190887.00"
1775177699713320263,31234.501629740,17640348,-190896.0,-41.339142199314665,1421,tagged_csv,"D,1421,17640348,-190896.00"
1775177699725818206,31234.514129627,17652848,-190865.0,-36.3375049942988,1422,tagged_csv,"D,1422,17652848,-190865.00"
1775177699738397513,31234.526708389,17665348,-190973.0,-39.564704312273534,1423,tagged_csv,"D,1423,17665348,-190973.00"
1775177699750846120,31234.539155516,17677848,-190896.0,-36.94971829370479,1424,tagged_csv,"D,1424,17677848,-190896.00"
1775177699763392327,31234.551699843,17690348,-190896.0,-34.5251568830281,1425,tagged_csv,"D,1425,17690348,-190896.00"
1775177699775951289,31234.564258605,17702848,-190822.0,-26.888435739296256,1426,tagged_csv,"D,1426,17702848,-190822.00"
1775177699788492915,31234.576803659,17715348,-190855.0,-22.210901235608617,1427,tagged_csv,"D,1427,17715348,-190855.00"
1775177699801005827,31234.589315812,17727848,-191092.0,-35.13244734608452,1428,tagged_csv,"D,1428,17727848,-191092.00"
1775177699813589340,31234.601900721,17740348,-190845.0,-29.126374665880576,1429,tagged_csv,"D,1429,17740348,-190845.00"
1775177699826133226,31234.614445067,17752848,-190922.0,-29.11910610468476,1430,tagged_csv,"D,1430,17752848,-190922.00"
1775177699838746782,31234.627058727,17765348,-190860.0,-24.639904765819665,1431,tagged_csv,"D,1431,17765348,-190860.00"
1775177699851263631,31234.639580605,17777848,-190926.0,-25.293034607573645,1432,tagged_csv,"D,1432,17777848,-190926.00"
1775177699863713083,31234.652023052,17790348,-191028.0,-33.32629492596607,1433,tagged_csv,"D,1433,17790348,-191028.00"
1775177699876360235,31234.664669728,17802848,-191013.0,-39.682261548092356,1434,tagged_csv,"D,1434,17802848,-191013.00"
1775177699888931223,31234.677241293,17815348,-190962.0,-41.86153759629815,1435,tagged_csv,"D,1435,17815348,-190962.00"
1775177699901323339,31234.689632565,17827852,-191096.0,-53.64356018495164,1436,tagged_csv,"D,1436,17827852,-191096.00"
1775177699913900904,31234.702209519,17840348,-190916.0,-51.457072993624024,1437,tagged_csv,"D,1437,17840348,-190916.00"
1775177699926438885,31234.714748892,17852848,-191012.0,-56.41992665588623,1438,tagged_csv,"D,1438,17852848,-191012.00"
1775177699939036741,31234.727346303,17865348,-190864.0,-50.24394774893881,1439,tagged_csv,"D,1439,17865348,-190864.00"
1775177699951489219,31234.739800212,17877848,-190902.0,-47.28488602707512,1440,tagged_csv,"D,1440,17877848,-190902.00"
1775177699963992055,31234.752302126,17890348,-190933.0,-46.79874040000141,1441,tagged_csv,"D,1441,17890348,-190933.00"
1775177699976593561,31234.764903168,17902848,-190878.0,-42.34286825419986,1442,tagged_csv,"D,1442,17902848,-190878.00"
1775177699989255131,31234.777564027,17915348,-190894.0,-39.3766030909901,1443,tagged_csv,"D,1443,17915348,-190894.00"
1775177700001868486,31234.790177216,17927848,-190972.0,-42.3063424139109,1444,tagged_csv,"D,1444,17927848,-190972.00"
1775177700014315790,31234.802623809,17940348,-190988.0,-46.18786474710214,1445,tagged_csv,"D,1445,17940348,-190988.00"
1775177700026829348,31234.815137444,17952848,-190819.0,-37.48006695797085,1446,tagged_csv,"D,1446,17952848,-190819.00"
1775177700039311732,31234.827619169,17965348,-191008.0,-43.16945125896018,1447,tagged_csv,"D,1447,17965348,-191008.00"
1775177700051859594,31234.840166896,17977848,-190877.0,-38.90504528168822,1448,tagged_csv,"D,1448,17977848,-190877.00"
1775177700064459072,31234.852766153,17990348,-191063.0,-48.49578982836101,1449,tagged_csv,"D,1449,17990348,-191063.00"
1775177700076972035,31234.865279431,18002848,-190871.0,-43.40659413303365,1450,tagged_csv,"D,1450,18002848,-190871.00"
1775177700089509805,31234.877817299,18015348,-191003.0,-48.30030318442732,1451,tagged_csv,"D,1451,18015348,-191003.00"
1775177700102001694,31234.890309229,18027848,-190777.0,-36.3802152594144,1452,tagged_csv,"D,1452,18027848,-190777.00"
1775177700114584261,31234.902891612,18040348,-190814.0,-28.02251294386224,1453,tagged_csv,"D,1453,18040348,-190814.00"
1775177700127085222,31234.915392681,18052848,-190875.0,-24.715473681339063,1454,tagged_csv,"D,1454,18052848,-190875.00"
1775177700139678419,31234.927987460,18065348,-190807.0,-16.6974602129485,1455,tagged_csv,"D,1455,18065348,-190807.00"
1775177700152058498,31234.940367827,18077848,-190804.0,-9.044861029891763,1456,tagged_csv,"D,1456,18077848,-190804.00"
1775177700164661090,31234.952969077,18090348,-191030.0,-18.406962601613486,1457,tagged_csv,"D,1457,18090348,-191030.00"
1775177700177282508,31234.965591825,18102848,-190928.0,-19.65961946657626,1458,tagged_csv,"D,1458,18102848,-190928.00"
1775177700189879114,31234.978188658,18115348,-190802.0,-11.64567333040759,1459,tagged_csv,"D,1459,18115348,-190802.00"
1775177700202308521,31234.990617646,18127848,-191085.0,-24.823510321381036,1460,tagged_csv,"D,1460,18127848,-191085.00"
1775177700214827114,31235.003137246,18140348,-191012.0,-31.725833522970788,1461,tagged_csv,"D,1461,18140348,-191012.00"
1775177700227453413,31235.015763780,18152848,-191086.0,-43.514243573416024,1462,tagged_csv,"D,1462,18152848,-191086.00"
1775177700239968320,31235.028277447,18165348,-190962.0,-45.41447274739039,1463,tagged_csv,"D,1463,18165348,-190962.00"
1775177700252494606,31235.040804655,18177848,-190859.0,-39.67581403933582,1464,tagged_csv,"D,1464,18177848,-190859.00"
1775177700265139374,31235.053448283,18190348,-190920.0,-38.79709830073989,1465,tagged_csv,"D,1465,18190348,-190920.00"
1775177700277584861,31235.065893105,18202848,-190968.0,-41.47775542800082,1466,tagged_csv,"D,1466,18202848,-190968.00"
1775177700290075987,31235.078383427,18215348,-190805.0,-32.0934630887059,1467,tagged_csv,"D,1467,18215348,-190805.00"
1775177700302609339,31235.090918816,18227848,-190950.0,-33.951513203879585,1468,tagged_csv,"D,1468,18227848,-190950.00"
1775177700315224660,31235.103533738,18240348,-190826.0,-26.64451628862298,1469,tagged_csv,"D,1469,18240348,-190826.00"
1775177700327729629,31235.116038764,18252848,-190976.0,-30.79269465713878,1470,tagged_csv,"D,1470,18252848,-190976.00"
1775177700340228099,31235.128536142,18265348,-190912.0,-29.978288119775243,1471,tagged_csv,"D,1471,18265348,-190912.00"
1775177700352799269,31235.141107458,18277848,-190885.0,-27.25703338807216,1472,tagged_csv,"D,1472,18277848,-190885.00"
1775177700365364728,31235.153672642,18290348,-191035.0,-35.65701786894351,1473,tagged_csv,"D,1473,18290348,-191035.00"
1775177700377891209,31235.166200224,18302848,-191012.0,-41.770439557381906,1474,tagged_csv,"D,1474,18302848,-191012.00"
1775177700390528279,31235.178850288,18315348,-191038.0,-49.33201196271693,1475,tagged_csv,"D,1475,18315348,-191038.00"
1775177700403049728,31235.191358823,18327848,-190927.0,-48.25987054442521,1476,tagged_csv,"D,1476,18327848,-190927.00"
1775177700415545768,31235.203853369,18340348,-190967.0,-50.17862329137279,1477,tagged_csv,"D,1477,18340348,-190967.00"
1775177700428115041,31235.216422810,18352848,-190892.0,-46.49611345876474,1478,tagged_csv,"D,1478,18352848,-190892.00"
1775177700440630808,31235.228938162,18365348,-190895.0,-43.300227380765136,1479,tagged_csv,"D,1479,18365348,-190895.00"
1775177700453081354,31235.241388545,18377848,-190888.0,-39.8273237979447,1480,tagged_csv,"D,1480,18377848,-190888.00"
1775177700465588441,31235.253895932,18390348,-191177.0,-57.65244536334649,1481,tagged_csv,"D,1481,18390348,-191177.00"
1775177700478228455,31235.266535887,18402848,-190848.0,-50.22158570573083,1482,tagged_csv,"D,1482,18402848,-190848.00"
1775177700490755707,31235.279063266,18415348,-190861.0,-44.27851160860155,1483,tagged_csv,"D,1483,18415348,-190861.00"
1775177700503321155,31235.291631234,18427848,-191029.0,-51.002060371567495,1484,tagged_csv,"D,1484,18427848,-191029.00"
1775177700515881560,31235.304190006,18440348,-190948.0,-51.337535830098204,1485,tagged_csv,"D,1485,18440348,-190948.00"
1775177700528460611,31235.316768216,18452848,-190884.0,-46.988069342041854,1486,tagged_csv,"D,1486,18452848,-190884.00"
1775177700541021272,31235.329329153,18465348,-190867.0,-41.717384588730056,1487,tagged_csv,"D,1487,18465348,-190867.00"
1775177700553481198,31235.341788865,18477848,-190874.0,-37.34025732145528,1488,tagged_csv,"D,1488,18477848,-190874.00"
1775177700566063523,31235.354371026,18490348,-190830.0,-30.07777236952097,1489,tagged_csv,"D,1489,18490348,-190830.00"
1775177700578586047,31235.366893522,18502848,-190995.0,-35.35952892390196,1490,tagged_csv,"D,1490,18502848,-190995.00"
1775177700591137019,31235.379444567,18515348,-190894.0,-32.90179407186224,1491,tagged_csv,"D,1491,18515348,-190894.00"
1775177700603600178,31235.391907892,18527848,-191064.0,-43.00251892290544,1492,tagged_csv,"D,1492,18527848,-191064.00"
1775177700616240481,31235.404548234,18540348,-190930.0,-42.60975591861643,1493,tagged_csv,"D,1493,18540348,-190930.00"
1775177700628755873,31235.417063332,18552848,-191045.0,-50.61995243051206,1494,tagged_csv,"D,1494,18552848,-191045.00"
1775177700641287240,31235.429594702,18565348,-191035.0,-57.318637299671536,1495,tagged_csv,"D,1495,18565348,-191035.00"
1775177700653840356,31235.442147802,18577848,-190981.0,-59.5972131571325,1496,tagged_csv,"D,1496,18577848,-190981.00"
1775177700666344481,31235.454652004,18590348,-190932.0,-58.141657117928844,1497,tagged_csv,"D,1497,18590348,-190932.00"
1775177700678908935,31235.467216417,18602848,-190926.0,-56.35517236508895,1498,tagged_csv,"D,1498,18602848,-190926.00"
1775177700691445835,31235.479753300,18615348,-190902.0,-52.9510881677561,1499,tagged_csv,"D,1499,18615348,-190902.00"
1775177700703973787,31235.492281430,18627848,-190890.0,-48.9210450227838,1500,tagged_csv,"D,1500,18627848,-190890.00"
1775177700716525981,31235.504833442,18640348,-190900.0,-45.91267673409311,1501,tagged_csv,"D,1501,18640348,-190900.00"
1775177700729054378,31235.517362139,18652848,-190816.0,-37.00645675434498,1502,tagged_csv,"D,1502,18652848,-190816.00"
1775177700741612826,31235.529920484,18665348,-190946.0,-38.215458151098574,1503,tagged_csv,"D,1503,18665348,-190946.00"
1775177700754205198,31235.542512929,18677848,-190773.0,-26.73847172697424,1504,tagged_csv,"D,1504,18677848,-190773.00"
1775177700766606473,31235.554914147,18690348,-191016.0,-33.79262849630322,1505,tagged_csv,"D,1505,18690348,-191016.00"
1775177700779217953,31235.567525707,18702848,-190823.0,-26.27874012477696,1506,tagged_csv,"D,1506,18702848,-190823.00"
