host_unix_time_ns,lsl_timestamp_s,device_clock_us,value_raw,value_filtered,sequence,parser_mode,raw_line
1775220365373962213,73900.162270325,2585104,-205368.0,-184.56456468524993,234,tagged_csv,"D,234,2585104,-205368.00"
1775220365384101646,73900.172413553,2595104,-205510.0,-189.1330966957903,235,tagged_csv,"D,235,2595104,-205510.00"
1775220365394195213,73900.182509464,2605104,-205469.0,-191.0077356886177,236,tagged_csv,"D,236,2605104,-205469.00"
1775220365409207811,73900.197520557,2620104,-205641.0,-208.3918939535797,237,tagged_csv,"D,237,2620104,-205641.00"
1775220365419115794,73900.207427492,2630104,-205478.0,-209.6600595516502,238,tagged_csv,"D,238,2630104,-205478.00"
1775220365429191287,73900.217502419,2640104,-205639.0,-220.37115548815927,239,tagged_csv,"D,239,2640104,-205639.00"
1775220365439132400,73900.227439941,2650104,-205539.0,-224.53729956498137,240,tagged_csv,"D,240,2650104,-205539.00"
1775220365449324771,73900.237637228,2660104,-205606.0,-232.41801767519792,241,tagged_csv,"D,241,2660104,-205606.00"
1775220365459316235,73900.247626880,2670104,-205489.0,-232.91611274008756,242,tagged_csv,"D,242,2670104,-205489.00"
1775220365474365471,73900.262677717,2685104,-205651.0,-247.5519961224927,243,tagged_csv,"D,243,2685104,-205651.00"
1775220365484627677,73900.272942277,2695104,-205441.0,-244.31777469144436,244,tagged_csv,"D,244,2695104,-205441.00"
1775220365494573296,73900.282892870,2705104,-205561.0,-248.36883970716735,245,tagged_csv,"D,245,2705104,-205561.00"
1775220365504343578,73900.292651289,2715104,-205529.0,-250.28865958415554,246,tagged_csv,"D,246,2715104,-205529.00"
1775220365514726776,73900.303048778,2725104,-205444.0,-247.07000592388795,247,tagged_csv,"D,247,2725104,-205444.00"
1775220365524567906,73900.312880755,2735104,-205508.0,-247.82514412756427,248,tagged_csv,"D,248,2735104,-205508.00"
1775220365534745917,73900.323059547,2745104,-205422.0,-243.4515443459386,249,tagged_csv,"D,249,2745104,-205422.00"
1775220365549574133,73900.337889194,2760104,-205509.0,-244.94952056667535,250,tagged_csv,"D,250,2760104,-205509.00"
1775220365559648893,73900.347966707,2770104,-205451.0,-242.46032469181227,251,tagged_csv,"D,251,2770104,-205451.00"
1775220365569674674,73900.357986274,2780104,-205544.0,-245.616201560857,252,tagged_csv,"D,252,2780104,-205544.00"
1775220365579772612,73900.368090301,2790104,-205448.0,-242.9102410483756,253,tagged_csv,"D,253,2790104,-205448.00"
1775220365589846714,73900.378156430,2800104,-205510.0,-244.02952852033195,254,tagged_csv,"D,254,2800104,-205510.00"
1775220365599779284,73900.388091835,2810104,-205482.0,-243.4273595015984,255,tagged_csv,"D,255,2810104,-205482.00"
1775220365614874221,73900.403187873,2825104,-205556.0,-248.97553814633284,256,tagged_csv,"D,256,2825104,-205556.00"
1775220365625030294,73900.413343148,2835104,-205570.0,-253.28330488567008,257,tagged_csv,"D,257,2835104,-205570.00"
1775220365634917152,73900.423231268,2845104,-205641.0,-261.5337428849598,258,tagged_csv,"D,258,2845104,-205641.00"
1775220365645004842,73900.433318495,2855104,-205656.0,-270.1831974235829,259,tagged_csv,"D,259,2855104,-205656.00"
1775220365654940774,73900.443251334,2865104,-205594.0,-274.6560400792223,260,tagged_csv,"D,260,2865104,-205594.00"
1775220365664938590,73900.453250776,2875104,-205597.0,-279.0418121102266,261,tagged_csv,"D,261,2875104,-205597.00"
1775220365680144790,73900.468459905,2890104,-205467.0,-273.8569230857829,262,tagged_csv,"D,262,2890104,-205467.00"
1775220365689996342,73900.478307170,2900104,-205569.0,-276.6346497053164,263,tagged_csv,"D,263,2900104,-205569.00"
1775220365700164363,73900.488477045,2910104,-205371.0,-267.54291966281016,264,tagged_csv,"D,264,2910104,-205371.00"
1775220365710251659,73900.498566637,2920104,-205509.0,-267.1468698856479,265,tagged_csv,"D,265,2920104,-205509.00"
1775220365720154876,73900.508467422,2930104,-205291.0,-253.88664089824306,266,tagged_csv,"D,266,2930104,-205291.00"
1775220365730160457,73900.518474235,2940104,-205456.0,-251.16469271594542,267,tagged_csv,"D,267,2940104,-205456.00"
1775220365740270604,73900.528584864,2950104,-205433.0,-247.24395888499566,268,tagged_csv,"D,268,2950104,-205433.00"
1775220365755341885,73900.543655714,2965104,-205481.0,-246.00364809751045,269,tagged_csv,"D,269,2965104,-205481.00"
1775220365765321831,73900.553642869,2975104,-205530.0,-248.12240934433066,270,tagged_csv,"D,270,2975104,-205530.00"
1775220365775612197,73900.563933289,2985104,-205536.0,-250.4706193250895,271,tagged_csv,"D,271,2985104,-205536.00"
1775220365785562761,73900.573876059,2995104,-205579.0,-255.22205733315786,272,tagged_csv,"D,272,2995104,-205579.00"
1775220365795490637,73900.583809908,3005104,-205514.0,-255.849971858348,273,tagged_csv,"D,273,3005104,-205514.00"
1775220365805357939,73900.593667931,3015104,-205524.0,-257.031939685432,274,tagged_csv,"D,274,3015104,-205524.00"
1775220365820517325,73900.608829982,3030104,-205261.0,-235.99994425888872,275,tagged_csv,"D,275,3030104,-205261.00"
