host_unix_time_ns,lsl_timestamp_s,seq,device_clock_us,target_raw_count,target_current_units,target_filtered_units,target_status,raw_line
1778637485653835081,51784.254831058,158,1767604,-202498.0,-202498.0,-202467.331105961,2,"D2,158,1767604,-202498,-202498.000000,2"
1778637485663825546,51784.264831058,159,1777604,-202484.0,-202484.0,-202464.2708210051,2,"D2,159,1777604,-202484,-202484.000000,2"
1778637485678950107,51784.279831058,160,1792604,-202469.0,-202469.0,-202473.6531489679,2,"D2,160,1792604,-202469,-202469.000000,2"
1778637485688943520,51784.289831058,161,1802604,-202574.0,-202574.0,-202489.49970039952,2,"D2,161,1802604,-202574,-202574.000000,2"
1778637485698962754,51784.299831058,162,1812604,-202506.0,-202506.0,-202515.44608811825,2,"D2,162,1812604,-202506,-202506.000000,2"
1778637485708930316,51784.309831058,163,1822604,-202440.0,-202440.0,-202517.81752338298,2,"D2,163,1822604,-202440,-202440.000000,2"
1778637485719021930,51784.319831058,164,1832604,-202342.0,-202342.0,-202473.4581435935,2,"D2,164,1832604,-202342,-202342.000000,2"
1778637485729093959,51784.329831058,165,1842604,-202414.0,-202414.0,-202414.73091574517,2,"D2,165,1842604,-202414,-202414.000000,2"
1778637485739113137,51784.339831058,166,1852604,-202222.0,-202222.0,-202363.74907587896,2,"D2,166,1852604,-202222,-202222.000000,2"
1778637485754116756,51784.354831058,167,1867604,-202231.0,-202231.0,-202301.88658512785,2,"D2,167,1867604,-202231,-202231.000000,2"
1778637485764198527,51784.364831058,168,1877604,-202307.0,-202307.0,-202256.65607126668,2,"D2,168,1877604,-202307,-202307.000000,2"
1778637485774162320,51784.374831058,169,1887604,-202317.0,-202317.0,-202262.0922777797,2,"D2,169,1887604,-202317,-202317.000000,2"
1778637485784259240,51784.384831058,170,1897604,-202344.0,-202344.0,-202294.5959278137,2,"D2,170,1897604,-202344,-202344.000000,2"
1778637485794306376,51784.394831058,171,1907604,-202351.0,-202351.0,-202326.73054617862,2,"D2,171,1907604,-202351,-202351.000000,2"
1778637485804216032,51784.404831058,172,1917604,-202566.0,-202566.0,-202375.47573558168,2,"D2,172,1917604,-202566,-202566.000000,2"
1778637485819241387,51784.419831058,173,1932604,-202524.0,-202524.0,-202454.96638133307,2,"D2,173,1932604,-202524,-202524.000000,2"
1778637485829412105,51784.429831058,174,1942604,-202459.0,-202459.0,-202509.79248232572,2,"D2,174,1942604,-202459,-202459.000000,2"
1778637485839423410,51784.439831058,175,1952604,-202452.0,-202452.0,-202505.68425339024,2,"D2,175,1952604,-202452,-202452.000000,2"
1778637485849339917,51784.449831058,176,1962604,-202491.0,-202491.0,-202482.4434229754,2,"D2,176,1962604,-202491,-202491.000000,2"
1778637485859408210,51784.459831058,177,1972604,-202355.0,-202355.0,-202457.6605841875,2,"D2,177,1972604,-202355,-202355.000000,2"
1778637485869406615,51784.469831058,178,1982604,-202494.0,-202494.0,-202433.13074139197,2,"D2,178,1982604,-202494,-202494.000000,2"
1778637485879390823,51784.479831058,179,1992604,-202489.0,-202489.0,-202439.49543159592,2,"D2,179,1992604,-202489,-202489.000000,2"
1778637485894534654,51784.494831058,180,2007604,-202476.0,-202476.0,-202466.1406147176,2,"D2,180,2007604,-202476,-202476.000000,2"
1778637485904390659,51784.504831058,181,2017604,-202464.0,-202464.0,-202478.6954536435,2,"D2,181,2017604,-202464,-202464.000000,2"
1778637485914418800,51784.514831058,182,2027604,-202581.0,-202581.0,-202491.31912465094,2,"D2,182,2027604,-202581,-202581.000000,2"
1778637485924590390,51784.524831058,183,2037604,-202604.0,-202604.0,-202529.4624323009,2,"D2,183,2037604,-202604,-202604.000000,2"
1778637485934646968,51784.534831058,184,2047604,-202614.0,-202614.0,-202577.23064727045,2,"D2,184,2047604,-202614,-202614.000000,2"
1778637485944622751,51784.544831058,185,2057604,-202486.0,-202486.0,-202591.4239759723,2,"D2,185,2057604,-202486,-202486.000000,2"
1778637485959707133,51784.559831058,186,2072604,-202429.0,-202429.0,-202549.30912061155,2,"D2,186,2072604,-202429,-202429.000000,2"
1778637485969754976,51784.569831058,187,2082604,-202436.0,-202436.0,-202483.1424380569,2,"D2,187,2082604,-202436,-202436.000000,2"
