host_unix_time_ns,lsl_timestamp_s,device_clock_us,value_raw,value_filtered,sequence,parser_mode,raw_line
1775199074270348544,52609.058658970,2567148,-178330.0,-270.6663880670385,208,tagged_csv,"D,208,2567148,-178330.00"
1775199074282771982,52609.071081157,2579648,-178491.0,-282.1348084862984,209,tagged_csv,"D,209,2579648,-178491.00"
1775199074295435982,52609.083745960,2592148,-178333.0,-281.26245259534335,210,tagged_csv,"D,210,2592148,-178333.00"
1775199074307835800,52609.096145946,2604648,-178424.0,-287.080288247671,211,tagged_csv,"D,211,2604648,-178424.00"
1775199074320329456,52609.108640804,2617148,-178342.0,-286.50318457648973,212,tagged_csv,"D,212,2617148,-178342.00"
1775199074333023183,52609.121331132,2629648,-178372.0,-288.15272109990474,213,tagged_csv,"D,213,2629648,-178372.00"
1775199074345528074,52609.133839370,2642148,-178324.0,-286.18675319704926,214,tagged_csv,"D,214,2642148,-178324.00"
1775199074358093519,52609.146404885,2654648,-178486.0,-296.16087022193824,215,tagged_csv,"D,215,2654648,-178486.00"
1775199074370553871,52609.158865204,2667148,-178271.0,-289.75225796355517,216,tagged_csv,"D,216,2667148,-178271.00"
1775199074383103489,52609.171411486,2679648,-178403.0,-293.4226310350641,217,tagged_csv,"D,217,2679648,-178403.00"
1775199074395729017,52609.184040557,2692148,-178296.0,-289.03393141998095,218,tagged_csv,"D,218,2692148,-178296.00"
1775199074408145600,52609.196458203,2704648,-178501.0,-299.8930230892147,219,tagged_csv,"D,219,2704648,-178501.00"
1775199074420741659,52609.209059873,2717148,-178392.0,-302.02391492406605,220,tagged_csv,"D,220,2717148,-178392.00"
1775199074433293107,52609.221602155,2729648,-178367.0,-302.1791214577679,221,tagged_csv,"D,221,2729648,-178367.00"
1775199074445980468,52609.234290463,2742148,-178524.0,-313.7558453856909,222,tagged_csv,"D,222,2742148,-178524.00"
1775199074458400122,52609.246710682,2754648,-178475.0,-320.92134155950043,223,tagged_csv,"D,223,2754648,-178475.00"
1775199074470903567,52609.259214565,2767148,-178351.0,-318.53529978956794,224,tagged_csv,"D,224,2767148,-178351.00"
1775199074483421061,52609.271729851,2779648,-178468.0,-324.8430101204722,225,tagged_csv,"D,225,2779648,-178468.00"
1775199074496115141,52609.284425764,2792148,-178395.0,-325.37549276914797,226,tagged_csv,"D,226,2792148,-178395.00"
1775199074508578028,52609.296889129,2804648,-178228.0,-313.70817507774336,227,tagged_csv,"D,227,2804648,-178228.00"
1775199074521213842,52609.309527978,2817148,-178369.0,-313.1581688762817,228,tagged_csv,"D,228,2817148,-178369.00"
1775199074533542327,52609.321850697,2829648,-178303.0,-307.8420609375753,229,tagged_csv,"D,229,2829648,-178303.00"
1775199074546230746,52609.334540635,2842148,-178534.0,-319.73461181184393,230,tagged_csv,"D,230,2842148,-178534.00"
1775199074558794458,52609.347104911,2854648,-178406.0,-321.4401161937276,231,tagged_csv,"D,231,2854648,-178406.00"
1775199074571281816,52609.359599347,2867148,-178549.0,-333.4347573951527,232,tagged_csv,"D,232,2867148,-178549.00"
1775199074583774645,52609.372082731,2879648,-178503.0,-341.2061994159594,233,tagged_csv,"D,233,2879648,-178503.00"
1775199074596350351,52609.384661039,2892148,-178507.0,-348.70300311635947,234,tagged_csv,"D,234,2892148,-178507.00"
1775199074608811544,52609.397123263,2904648,-178355.0,-344.58516869248706,235,tagged_csv,"D,235,2904648,-178355.00"
1775199074621455351,52609.409770741,2917148,-178447.0,-347.46668371150736,236,tagged_csv,"D,236,2917148,-178447.00"
1775199074633824535,52609.422132698,2929648,-178409.0,-347.3711860763433,237,tagged_csv,"D,237,2929648,-178409.00"
1775199074646617424,52609.434927593,2942148,-178522.0,-355.5113599282631,238,tagged_csv,"D,238,2942148,-178522.00"
1775199074659128525,52609.447440255,2954648,-178662.0,-373.2536331847368,239,tagged_csv,"D,239,2954648,-178662.00"
1775199074671671543,52609.459984418,2967148,-178404.0,-370.9162142772402,240,tagged_csv,"D,240,2967148,-178404.00"
1775199074684048301,52609.472356527,2979648,-178456.0,-372.5356737684051,241,tagged_csv,"D,241,2979648,-178456.00"
1775199074696673564,52609.484985104,2992148,-178367.0,-367.556178267434,242,tagged_csv,"D,242,2992148,-178367.00"
1775199074709112652,52609.497423804,3004648,-178342.0,-361.1187794767029,243,tagged_csv,"D,243,3004648,-178342.00"
1775199074721738992,52609.510051296,3017148,-178426.0,-361.2670779255859,244,tagged_csv,"D,244,3017148,-178426.00"
1775199074734212525,52609.522521314,3029648,-178471.0,-364.68150002515176,245,tagged_csv,"D,245,3029648,-178471.00"
1775199074746856033,52609.535166766,3042148,-178359.0,-359.6913853822334,246,tagged_csv,"D,246,3042148,-178359.00"
1775199074759324228,52609.547634879,3054648,-178538.0,-368.09952418666217,247,tagged_csv,"D,247,3054648,-178538.00"
1775199074771937401,52609.560252497,3067148,-178459.0,-370.14255799978855,248,tagged_csv,"D,248,3067148,-178459.00"
1775199074784404561,52609.572714148,3079648,-178602.0,-382.450149568147,249,tagged_csv,"D,249,3079648,-178602.00"
1775199074796973024,52609.585284384,3092148,-178406.0,-379.58867668834864,250,tagged_csv,"D,250,3092148,-178406.00"
1775199074809574569,52609.597889440,3104648,-178521.0,-385.3099360297201,251,tagged_csv,"D,251,3104648,-178521.00"
1775199074822038065,52609.610350754,3117148,-178503.0,-389.30380123711075,252,tagged_csv,"D,252,3117148,-178503.00"
1775199074834601035,52609.622910368,3129648,-178469.0,-390.5309339138912,253,tagged_csv,"D,253,3129648,-178469.00"
1775199074847133069,52609.635445061,3142148,-178501.0,-393.9989623936708,254,tagged_csv,"D,254,3142148,-178501.00"
1775199074859692560,52609.648008950,3154648,-178624.0,-406.1713696527004,255,tagged_csv,"D,255,3154648,-178624.00"
1775199074872324936,52609.660637758,3167148,-178491.0,-407.7722486000566,256,tagged_csv,"D,256,3167148,-178491.00"
